No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	planta	APD	Espacio	Reason Code	Descripción	g	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
548534	11/11/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00008408	5	3011	054	 	1351	"Occupant Classification ASIC,OTHER IC/PI"	18	ROH	NA	104.35	OC_OCS NISSAN_N.NORTON	NO	
548534	11/11/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00011700	34	3011	054	 	1351	"22nF,10%,25V,X7R,0603,TINNED,CER CAP/"	18	ROH	NA	3.4	OC_OCS NISSAN_N.NORTON	NO	
548534	11/11/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00019139	60	3011	054	 	1351	"TA CAP,TA,47uF,10%,16V,SMD"	18	ROH	NA	59.4	OC_OCS NISSAN_N.NORTON	NO	
548534	11/11/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00043039	1	3011	054	 	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"	18	ROH	NA	0.27	OC_OCS NISSAN_N.NORTON	NO	
548534	11/11/2014	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00048396	4	3011	054	 	1351	"18V,50V,0805,VARISTOR/ PLZT-coating+++Pl"	18	ROH	NA	1.16	OC_OCS NISSAN_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00002196	1	3011	054	 	1351	"4.7nF,10%,50V,X7R,0603,TINNED,CER CAP/"	6	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004268	1	3011	054	 	1351	"510R,1%,TK50,1W,MELF0207,LIN RES/MMB"	9	ROH	NA	0.24	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00004288	1	3011	054	 	1351	"R LIN,4K99,1%,TK100,125mW,0805"	6	ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080093	NA	A2C00004349	1	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	7	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004349	1	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004349	51	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	6	ROH	NA	0.51	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00004349	9	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	5	ROH	NA	0.09	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080093	NA	A2C00004500	12	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	7	ROH	NA	0.12	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090093	NA	A2C00004500	3	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	3	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00004500	1	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00004500	3	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	6	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004500	49	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	6	ROH	NA	0.49	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00004500	1	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00004500	16	3011	054	 	1351	"R LIN,56K2,1%,TK100,100mW,0603"	5	ROH	NA	0.16	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004501	1	3011	054	 	1351	"R LIN,150K,1%,TK100,100mW,0603"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9202530092	NA	A2C00004555	1	3011	054	 	1351	"R LIN,2K,1%,TK100,100mW,0603"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00004555	1	3011	054	 	1351	"R LIN,2K,1%,TK100,100mW,0603"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080092	NA	A2C00006609	67	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	9	ROH	NA	0.67	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00006609	6	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	3	ROH	NA	0.06	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00006609	1	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00006609	72	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	9	ROH	NA	0.72	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00006616	3	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	9	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00006616	1	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080092	NA	A2C00007729	6	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	9	ROH	NA	0.06	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090092	NA	A2C00007729	1	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	4	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00007729	1	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00007895	14	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"	6	ROH	NA	0.28	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080092	NA	A2C00010444	1	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090093	NA	A2C00010444	1	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00010444	1	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	6	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915A	NA	A2C00010444	1	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00010444	73	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	6	ROH	NA	0.73	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00010444	6	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	5	ROH	NA	0.06	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9202530092	NA	A2C00010877	1	3011	054	 	1351	"R LIN,3K24,1%,TK100,100mW,0603"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090092	NA	A2C00011220	2	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"	4	ROH	NA	0.02	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00011220	42	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"	9	ROH	NA	0.42	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00011220	10	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"	3	ROH	NA	0.1	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00019591	4	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	6	ROH	NA	0.04	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	9	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080092	NA	A2C00019595	6	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	9	ROH	NA	0.06	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00019595	207	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	9	ROH	NA	2.07	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00022031	1	3011	054	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	6	ROH	NA	0.05	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090093	NA	A2C00025460	1	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00025460	1	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"	3	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00030420	1	3011	054	 	1351	"R NET,10K,5%,31mW,0408_8"	6	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00037882	27	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	9	ROH	NA	0.27	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00038737	1	3011	054	 	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"	9	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00039667	2	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"	6	ROH	NA	0.58	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00039667	2	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"	9	ROH	NA	0.58	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00039667	1	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"	5	ROH	NA	0.29	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9202530092	NA	A2C00041199	11	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	3	ROH	NA	0.11	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00041199	30	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	6	ROH	NA	0.3	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00041199	31	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	9	ROH	NA	0.31	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00041199	31	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	9	ROH	NA	0.31	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620B	NA	A2C00041199	10	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	3	ROH	NA	0.1	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00041199	26	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	3	ROH	NA	0.26	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00043039	1	3011	054	 	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"	3	ROH	NA	0.27	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620B	NA	A2C00043039	1	3011	054	 	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"	3	ROH	NA	0.27	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9449080092	NA	A2C00052689	40	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	9	ROH	NA	0.4	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090092	NA	A2C00052689	3	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	4	ROH	NA	0.03	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00052689	36	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	9	ROH	NA	0.36	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53399620B	NA	A2C00052689	4	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	3	ROH	NA	0.04	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00052765	1	3011	054	 	1351	"220uH,400mA,SMD,COIL/"	6	ROH	NA	1.22	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00052765	1	3011	054	 	1351	"220uH,400mA,SMD,COIL/"	5	ROH	NA	1.22	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00054239	3	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	3	ROH	NA	0.81	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00054239	2	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	9	ROH	NA	0.54	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00055568	1	3011	054	 	1351	"TMS470PVF247BBPZ,A1,PQFP100,FLASH,32bit,"	6	ROH	NA	28.84	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C9219090092	NA	A2C00059153	1	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/"	4	ROH	NA	0.23	PS_HONDA HRS5_N.NORTON	NO	
548535	11/11/2014	ZSCR	551	035-1	0	'054	A2C53404915B	NA	A2C00059153	1	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/"	9	ROH	NA	0.23	PS_HONDA HRS5_N.NORTON	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00004288	54	3011	054	 	1351	"R LIN,4K99,1%,TK100,125mW,0805"	14	ROH	NA	1.08	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00004349	182	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	14	ROH	NA	1.82	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00006609	1462	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	8	ROH	NA	14.62	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00006609	95	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	14	ROH	NA	0.95	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00006616	730	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	8	ROH	NA	7.3	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00006616	370	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	14	ROH	NA	3.7	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00006946	22	3011	054	 	1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	14	ROH	NA	7.04	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00019439	17	3011	054	 	1351	"T BIP/BCR35PN E6327,SOT363"	14	ROH	NA	3.23	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00019591	203	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	8	ROH	NA	2.03	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00019939	177	3011	054	 	1351	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	14	ROH	NA	21.24	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00020218	15	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"	14	ROH	NA	0.3	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00021262	13	3011	054	 	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	8	ROH	NA	3.12	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00025363	546	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	8	ROH	NA	10.92	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00032469	9	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"	8	ROH	NA	1.17	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00032469	34	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"	14	ROH	NA	4.42	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00033270	14	3011	054	 	1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"	14	ROH	NA	2.1	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00037882	764	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	14	ROH	NA	7.64	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00038706	192	3011	054	 	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("	8	ROH	NA	59.52	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00039029	172	3011	054	 	1351	"470nF,10%,16V,X7R,0603,,CER CAP/"	14	ROH	NA	8.6	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00046692	702	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	8	ROH	NA	14.04	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00049163	134	3011	054	 	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	14	ROH	NA	34.84	PS_HYUNDAI_N.NORTON MAR	NO	
548536	11/11/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00054422	4	3011	054	 	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"	14	ROH	NA	2.48	PS_HYUNDAI_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300A	NA	A2C00002056	97	3011	054	 	1351	"15nF,5%,50V,X7R,0603,Sn,CER CAP/CC"	16	ROH	NA	2.91	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00002056	82	3011	054	 	1351	"15nF,5%,50V,X7R,0603,Sn,CER CAP/CC"	16	ROH	NA	2.46	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00002056	54	3011	054	 	1351	"15nF,5%,50V,X7R,0603,Sn,CER CAP/CC"	21	ROH	NA	1.62	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300A	NA	A2C00002112	18	3011	054	 	1351	"6.8pF,0.25pF,50V,C0G,0603,TINNED,CER CAP"	16	ROH	NA	0.54	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00002112	15	3011	054	 	1351	"6.8pF,0.25pF,50V,C0G,0603,TINNED,CER CAP"	16	ROH	NA	0.45	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300A	NA	A2C00004324	11	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	16	ROH	NA	0.11	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00004324	10	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	16	ROH	NA	0.1	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00004324	361	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	19	ROH	NA	3.61	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00004324	137	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	21	ROH	NA	1.37	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300B	NA	A2C00004337	5	3011	054	 	1351	"R LIN,4K12,1%,TK100,100mW,0603"	7	ROH	NA	0.05	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00004338	1	3011	054	 	1351	"R LIN,8K25,1%,TK100,100mW,0603"	16	ROH	NA	0.01	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00004338	7	3011	054	 	1351	"R LIN,8K25,1%,TK100,100mW,0603"	8	ROH	NA	0.07	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00004338	3	3011	054	 	1351	"R LIN,8K25,1%,TK100,100mW,0603"	19	ROH	NA	0.03	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300A	NA	A2C00004368	31	3011	054	 	1351	"R LIN,100K,1%,TK100,100mW,0603"	16	ROH	NA	0.31	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53372300B	NA	A2C00004368	2	3011	054	 	1351	"R LIN,100K,1%,TK100,100mW,0603"	7	ROH	NA	0.02	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00004368	22	3011	054	 	1351	"R LIN,100K,1%,TK100,100mW,0603"	16	ROH	NA	0.22	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00004368	15	3011	054	 	1351	"R LIN,100K,1%,TK100,100mW,0603"	8	ROH	NA	0.15	PS_VW10 LC_N.NORTON MAR	NO	
548537	11/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00004368	1612	3011	054	 	1351	"R LIN,100K,1%,TK100,100mW,0603"	19	ROH	NA	16.12	PS_VW10 LC_N.NORTON MAR	NO	
