No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00019350	28	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	32.76	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00019595	143	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	1.43	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00019595	1	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00019595	143	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	1.43	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00019595	88	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.88	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00019595	18	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00019595	24	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00019595	18	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00019603	48	"51K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.48	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00019603	4	"51K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00020075	4	"61R9,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00021131	3	"1,N_CHAN,MOS,POWER,55V,17A,70mOhm,D2PACK"		ROH	NA	5.52	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00021131	2	"1,N_CHAN,MOS,POWER,55V,17A,70mOhm,D2PACK"		ROH	NA	3.68	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00021728	8	"LIN Transceiver with wake up function,OT"		ROH	NA	23.44	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00022305	5	"2MHz,0.5%,CSTCC,CER RESONATOR"		ROH	NA	8.25	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00022910	593	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	5.93	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00022910	109	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	1.09	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00022910	31	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.31	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00022910	37	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.37	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00022910	5	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00023789	71	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.42	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00023789	1	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00023789	19	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.38	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00023789	3	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400T	NA	A2C00024522	684	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	68.4	ES_V8 V10_ALVARO MEDINA	NO	4963087610	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00024522	42	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	4.2	ES_V8 V10_ALVARO MEDINA	NO	4963087450	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00024522	67	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	6.7	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300T	NA	A2C00024522	16	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.6	ES_V8 V10_ALVARO MEDINA	NO	4963087512	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600T	NA	A2C00024522	58	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	5.8	ES_V8 V10_ALVARO MEDINA	NO	4963087732	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00024522	4	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.4	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500T	NA	A2C00024522	11	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.1	ES_V8 V10_ALVARO MEDINA	NO	4963087690	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00025918	21	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	3.36	ES_V8 V10_ALVARO MEDINA	NO	4963087576	
238666	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00025918	6	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.96	ES_V8 V10_ALVARO MEDINA	NO	4963087428	
