No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00025918	50	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	8	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00025918	98	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	15.68	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00026572	127	3011	050		1351	"9K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.27	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00026573	21	3011	050		1351	"91K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.21	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00026826	21	3011	050		1351	"1,N_CHAN,MOS,POWER,250V,14A,280mOhm,D2PA"		ROH	NA	58.17	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00028676	1	3011	050		1351	"3R3,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00029879	1	3011	050		1351	"100uF,30%,35V,SMD,AL,ELEC CAP/AL--Electr"		ROH	NA	2.76	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00031376	6	3011	050		1351	"4,0V,250mOhm,SOP36,TRUCK APPLICATIONS,HI"		ROH	NA	105.12	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00032451	13	3011	050		1351	"C CER,X7R,10uF,10%,16V,1206,Sn"		ROH	NA	4.55	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00032489	208	3011	050		1351	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	37.44	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00032489	27	3011	050		1351	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	4.86	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00033344	116	3011	050		1351	"4.7uF,10%,25V,X7R,1206,CER CAP/"		ROH	NA	32.48	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00033344	263	3011	050		1351	"4.7uF,10%,25V,X7R,1206,CER CAP/"		ROH	NA	73.64	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00033807	151	3011	050		1351	"10uF,10%,10V,X7R,1206,TINNED,CER CAP/"		ROH	NA	66.44	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00034103	4	3011	050		1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.36	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00034367	4	3011	050		1351	"ATIC92, HSOP36, 12V, OCTAL LOW SIDE DRIV"		ROH	NA	105.04	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00034550	1	3011	050		1351	"2R7,1%,TK200,100mW,0603,LIN RES/ERJ3R"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00034654	2	3011	050		1351	"ATIC88, control ASIC for piezo injectors"		ROH	NA	42.52	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00034769	25	3011	050		1351	"R LIN,1K6,5%,TK200,100mW,0603"		ROH	NA	0.25	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00034771	53	3011	050		1351	"Dual 12V,300mW,SOT23, common cathode, ZE"		ROH	NA	9.54	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00037687	64	3011	050		1351	"1,NPN,NORMAL,200mA,400V,SOT223,BIP/PZTA4"		ROH	NA	55.68	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00037908	19	3011	050		1351	"Absolute pressure sensor,SENSOR/SMD288"		ROH	NA	320.15	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00038366	354	3011	050		1351	"70V,200mA,2,series, FAST,SOT323_3,RECT D"		ROH	NA	35.4	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00038896	1	3011	050		1351	"10uF,10%,25V,X7R,1210,TINNED,CER CAP/"		ROH	NA	0.92	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00039029	46	3011	050		1351	"470nF,10%,16V,X7R,0603,,CER CAP/"		ROH	NA	2.76	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00039391	37	3011	050		1351	"6K8,1%,TK100,62.5mW,0402,LIN RES/"		ROH	NA	0.37	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00039667	13	3011	050		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	6.5	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00041114	79	3011	050		1351	"1,NPN,NORMAL,2A,50V,D-PAK,BIP/NJD2873T4"		ROH	NA	98.75	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00041293	26	3011	050		1351	"1,N_CHAN,MOS,POWER,250V,20A,350mOhm,TO-2"		ROH	NA	55.64	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00041339	8	3011	050		1351	"1,N_CHAN,MOS,POWER,75V,30A,22mOhm,TO252/"		ROH	NA	20.72	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00041405	2	3011	050		1351	"L COIL/-,10uH,6A,SMD,EHP19"		ROH	NA	5.44	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00041989	1	3011	050		1351	"3.6KW,26V,DO218AB powerblock,SUP DIODE/S"		ROH	NA	5.66	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00042286	1	3011	050		1351	"L COIL/SLF12575,22uH,4A,SMD"		ROH	NA	3.21	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00042669	2	3011	050		1351	"1,N_CHAN,MOS,POWER,330V,25A,180mOhm,TO26"		ROH	NA	12.32	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00043039	7	3011	050		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	2.1	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00043039	6	3011	050		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	1.8	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00043245	2	3011	050		1351	"R SHUNT,0R033,3W,9.53A,3nH,2817"		ROH	NA	4.66	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00043276	3	3011	050		1351	"L COIL/-,1uH,10A,SMD"		ROH	NA	7.65	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00043292	4	3011	050		1351	"470uF,20%,25V,SMD,AL,ELEC CAP/"		ROH	NA	16.76	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00043293	11	3011	050		1351	"100uF,20%,50V,SMD,AL,ELEC CAP/"		ROH	NA	45.65	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00043448	1	3011	050		1351	"47uH,3A,SMD,COIL/"		ROH	NA	3.21	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00044005	7	3011	050		1351	"Differential current transformer,TRAFO/"		ROH	NA	46.06	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00044348	52	3011	050		1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	4.16	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00046436	15	3011	050		1351	"16V,300mW,SOT-23,ZENER/BZX84B16"		ROH	NA	1.5	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00049123	31	3011	050		1351	"13.5V,200V,35VA,FLYBACKCONV,TRAFO/"		ROH	NA	324.57	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00049140	37	3011	050		1351	"9uH,22A,SMD,COIL/"		ROH	NA	366.67	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00049230	4	3011	050		1351	"3K9,1%,TK100,100mW,0603,LIN RES/D11/CRCW"		ROH	NA	0.04	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00049946	3	3011	050		1351	"MPC5566, Leaded Viper(double layer passi"		ROH	NA	465.9	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00052460	1	3011	050		1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	1.62	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00052465	1	3011	050		1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/NCV200"		ROH	NA	2.08	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C53331514	26	3011	050		1351	"bushing 5,00x 9,00x14,50mm 11SMnPb3"		ROH	NA	82.42	ES_SID908_HERIBERTO SAN	NO	4959216513
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00000414	17	3011	050		1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	1.87	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00000793	1	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	2.45	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00003403	8	3011	050		1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.08	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00003724	3	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.03	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00004368	28	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.28	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00006969	78	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	5.46	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00010444	28	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.28	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00025918	2	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00032489	1	3011	050		1351	"2.2uF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00040170	9	3011	050		1351	"12V,225mW,SOT-23,ZENER/SZBZX84C12LT3"		ROH	NA	0.81	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00041665	2	3011	050		1351	"16K5,1%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172131	26/06/2012	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00048205	1	3011	050		1351	4 channel 256 position Digital Potentiom		ROH	NA	19.01	ES_V8 V10_ALVARO MEDINA	NO	4959215828
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	8800630493	22	3011	050		1351	ETIQUETA CAFE PARA PCB SKREEM RS		ROH	NA	17.6	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00000414	328	3011	050		1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	36.08	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00000414	100	3011	050		1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	11	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00000793	7	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	17.15	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00000793	109	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	267.05	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00000793	6	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	14.7	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00001152	1	3011	050		1351	"4,BUFFER,SO14,LOGIC/74HC125D"		ROH	NA	0.54	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00001877	3	3011	050		1351	"220nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.33	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003417	3	3011	050		1351	"3R3,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003690	23	3011	050		1351	"R LIN,1M,5%,TK200,100mW,0603"		ROH	NA	0.23	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00003724	15	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.15	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00003724	26	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.26	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004336	53	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.53	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004336	61	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.61	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00004336	4	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004340	58	3011	050		1351	"18K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.58	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004340	126	3011	050		1351	"18K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.26	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00004340	34	3011	050		1351	"18K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.34	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004349	44	3011	050		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.44	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00004368	28	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.28	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004368	256	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	2.56	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00004368	2	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00004454	8	3011	050		1351	"21K5,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00006721	1	3011	050		1351	"174K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00006969	112	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	7.84	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00006969	1026	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	71.82	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00006969	182	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	12.74	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00010124	4	3011	050		1351	"6K8,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00010124	10	3011	050		1351	"6K8,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00010444	7	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00016944	11	3011	050		1351	"2M,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.11	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00016944	44	3011	050		1351	"2M,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.44	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00017564	1	3011	050		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.63	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00017564	2	3011	050		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	1.26	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00020895	32	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	2.88	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00021545	30	3011	050		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	5.1	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00025918	2	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00025918	4	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.64	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00025918	2	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.32	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00026572	2	3011	050		1351	"9K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00032177	14	3011	050		1351	"300R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.14	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00032177	113	3011	050		1351	"300R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.13	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00032312	8	3011	050		1351	"TLE4266-2 GSV3/3.3V,150mA,STEP DOWN,P-SO"		ROH	NA	27.04	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00032312	15	3011	050		1351	"TLE4266-2 GSV3/3.3V,150mA,STEP DOWN,P-SO"		ROH	NA	50.7	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036846	26	3011	050		1351	"10K,1%,TK100,62.5mW,0402,LIN RES/CR1/16S"		ROH	NA	0.26	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036898	49	3011	050		1351	"15K,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.49	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00036898	69	3011	050		1351	"15K,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.69	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00036898	24	3011	050		1351	"15K,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.24	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036926	15	3011	050		1351	"30K1,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.15	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036945	136	3011	050		1351	"4K75,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	1.36	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00036945	361	3011	050		1351	"4K75,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	3.61	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00036945	15	3011	050		1351	"4K75,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.15	ES_V8 V10_ALVARO MEDINA	NO	4959215729
172132	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036967	7	3011	050		1351	"8K25,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4959215678
