0	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8025640093	NA	A2C00034550	1	1351	"2R7,1%,TK200,100mW,0603,LIN RES/ERJ3R"		ROH	NA	0.15	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00057767	4	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	69.32	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8025640093	NA	A2C00059117	1	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.05	PS_HONDA HRS6_N.NORTON	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00031355	1	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.1	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019591	51	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.51	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00032168	79	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.79	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019592	22	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.22	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00019595	25	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.25	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C53041436	45	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	4.05	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00028102	30	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	53.1	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00052867	18	1351	"ATIC129,4LOOP,QFP80_MARS"		ROH	NA	371.34	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00010918	24	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.24	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00052851	2	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"		ROH	NA	0.02	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00000445	24	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	1.92	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C52003076	1	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.32	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00052689	17	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.17	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00059117	255	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	12.75	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00004391	5	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00039667	3	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.87	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00019592	167	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.67	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00022829	3	1351	"R LIN,56K,1%,TK100,63mW,0402"		ROH	NA	0.03	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00025363	315	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	6.3	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00062333	1	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"		ROH	NA	2.66	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00032168	125	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	1.25	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00004449	34	1351	"R LIN,2K,1%,TK100,250mW,1206"		ROH	NA	0.68	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00000568	141	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	19.74	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00003447	6	1351	"R LIN,4K7,5%,TK200,250mW,1206"		ROH	NA	0.12	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190092	NA	A2C00018432	21	1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	3.78	PSAD_DAIMLER STAR2_ISC_	NO	
515333	03/09/2014	ZSCR	551	035-1	0	'054	A2C9271190093	NA	A2C00033919	34	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	4.42	PSAD_DAIMLER STAR2_ISC_	NO	
515334	03/09/2014	ZSCR	551	035-1	0	'054	A2C8213510092	NA	A2C00003792	3	1351	"R LIN,330R,5%,TK200,125mW,0805"		ROH	NA	0.03	PS_SDM10_N.NORTON MARQU	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00006952	1191	1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	23.82	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00003684	5	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.05	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00010465	128	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	1.28	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00011743	139	1351	"1uF,10%,10V,X7R,0805,TINNED,CER CAP/++ u"		ROH	NA	11.12	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00000346	40	1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	2.8	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00004463	22	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.22	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00017677	15	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.15	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C40000019	724	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	28.96	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00003684	76	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.76	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00044246	2	1351	"400W,30.8V,DO214AC,SUP DIODE/TPSMA36A"		ROH	NA	0.66	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C00010739	123	1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"		ROH	NA	1.23	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190092	NA	A2C40000005	92	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	41.4	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00020696	15	1351	"560R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.15	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00017677	16	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.16	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000008	7	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.07	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000018	1	1351	"C ELEC,AL,330uF,20%,35V,SMD"		ROH	NA	1.02	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00005531	34	1351	"R LIN,12K,1%,TK100,100mW,0603"		ROH	NA	0.34	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000005	67	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	30.15	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00004463	56	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.56	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00011010	75	1351	"R LIN,1K1,1%,TK100,125mW,0805"		ROH	NA	1.5	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000046	138	1351	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	22.08	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000035	1	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	0.3	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40002778	29	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	2.03	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00010465	436	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	4.36	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00039464	4	1351	"270R,0.25%,TK15,63mW,0603,LIN RES/TNPW06"		ROH	NA	2.32	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00000328	2	1351	"70V,100mA,2,serial,FAST,SOT23,RECT DIODE"		ROH	NA	0.14	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00010739	437	1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"		ROH	NA	4.37	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00003722	38	1351	"R LIN,910R,5%,TK200,125mW,0805"		ROH	NA	0.38	PS_SDM10+_N.NORTON MARQ	NO	
515335	03/09/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000021	6	1351	"R LIN,510R,5%,TK200,63mW,0402"		ROH	NA	0.06	PS_SDM10+_N.NORTON MARQ	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002778	4	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.28	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000017	4	1351	"TAURI,E113.10,IC OTH,SO24"		ROH	NA	69.24	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40003555	48	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.48	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40003555	4	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002675	8	1351	"T BIP/BCR133,SOT23-MOTOROLA"		ROH	NA	0.72	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40000005	3	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	1.35	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40004259	9	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.09	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40004436	1	1351	"R LIN,7K5,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40003924	3	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40000030	7	1351	"IC OTH/IC *TIBV-JJV2,QFP44"		ROH	NA	93.31	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40000039	1	1351	"C CER,X7R,470pF,5%,50V,0402,MIXED"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40002778	26	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.82	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40000008	3	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40003953	2	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	0.16	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40002660	1	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	0.19	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40001538	3	1351	"T BIP/BC856B,SOT23"		ROH	NA	0.21	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40002608	127	1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	6.35	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40004341	10	1351	"R LIN,33K,5%,TK200,63mW,0402"		ROH	NA	0.1	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520093	NA	A2C40003555	15	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.15	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40002608	2	1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	0.1	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40000019	66	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	2.64	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40002778	1	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.07	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40002656	2	1351	"C CER,X7R,10nF,20%,16V,0402,Sn"		ROH	NA	0.02	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253520092	NA	A2C40003555	2	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.02	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40004259	13	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.13	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003924	36	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.36	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40000008	22	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.22	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40002778	15	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.05	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40000051	38	1351	"T FET/Si4948BEY,MOS,POWER,S08"		ROH	NA	71.44	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003585	4	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.32	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003953	66	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	5.28	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40004341	21	1351	"R LIN,33K,5%,TK200,63mW,0402"		ROH	NA	0.21	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40003555	93	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.93	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490093	NA	A2C40000035	3	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	0.9	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002608	6	1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	0.3	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002757	4	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.04	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40000019	267	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	10.68	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40002778	15	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.05	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40000017	9	1351	"TAURI,E113.10,IC OTH,SO24"		ROH	NA	155.79	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40003555	43	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.43	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40004248	3	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	0.24	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254490092	NA	A2C40003585	7	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.56	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000019	68	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	2.72	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004092	3	1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004436	1	1351	"R LIN,7K5,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40002608	10	1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	0.5	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003924	1	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40000008	1	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004218	743	1351	"R LIN,4K7,5%,TK200,63mW,0402"		ROH	NA	7.43	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40006668	3	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	0.18	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004341	386	1351	"R LIN,33K,5%,TK200,63mW,0402"		ROH	NA	3.86	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40003555	106	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	1.06	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40002645	3	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100092	NA	A2C40000019	210	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	8.4	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003924	7	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.07	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000031	1	1351	"L COIL/150uH,780mA,SMD"		ROH	NA	2.01	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000008	31	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.31	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003555	4	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000035	4	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	1.2	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40004259	81	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.81	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003924	7	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.07	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000008	26	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.26	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002778	9	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	0.63	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000051	14	1351	"T FET/Si4948BEY,MOS,POWER,S08"		ROH	NA	26.32	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003953	12	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	0.96	PSAD_OPEL 4400_N.NORTON	NO	
